team_id,competition_id,season_id,poss_n_frames,poss_lane_blocked_n,poss_lane_min_opp_dist,poss_n_players_visible,poss_pass_length,poss_press_mean_opp_dist,poss_press_min_opp_dist,poss_support_mean_dist,poss_support_n_close10,def_n_frames,def_compact_area,def_depth,def_mean_dist_to_ball,def_n_players,def_n_players_visible,def_nearest_to_ball,def_width,team_name
782,43,106,5362.0,0.39599483204134367,4.777333776892972,16.854345393509885,20.952182231816874,24.145763882918335,7.73870488177104,26.52529424514168,0.5729205520328235,4428.0,733.8653908943229,29.51581547789226,22.353188180382304,8.217253839205059,16.24096657633243,6.209317082064127,40.31616671367271,Belgium
781,43,106,9316.0,0.42281368821292775,4.132542233700757,15.765779304422498,18.710625881361675,21.61386511622242,6.679849309853363,24.337899403887825,0.7053456419063976,7777.0,630.0675359317225,25.948789799638487,21.72297725796688,7.59564601313925,15.37032274656037,6.48917989217213,38.698408161166846,Brazil
2722,43,106,3858.0,0.5259615384615385,3.626798693440616,14.456194919647485,23.13162407967841,20.602511530039074,6.144263790913899,23.563299726083073,0.7905650596163816,5012.0,606.3489742238429,25.760692657589136,20.66579920899104,7.499800319488818,14.967877094972067,6.238804962523058,38.02439770012928,Cameroon
1833,43,106,4721.0,0.4191290824261275,4.187020027767645,14.640118618936667,21.037719226832188,21.3771988807182,6.844876376064282,24.412372235897767,0.6803643295911883,4377.0,624.0794553315701,25.459793206572556,21.639685028212494,7.345159075303273,14.848297920950422,6.317325434529698,39.669804759535396,Canada
795,43,106,3491.0,0.5471491228070176,3.586304324346213,15.383844170724721,21.90294139556038,20.264781981026577,5.615976466833722,23.060618131267564,0.9507304497278717,7151.0,606.8465412199453,25.267528776723633,21.894908128015977,8.16489063376332,15.901692071039015,7.481054520286786,39.24756864102082,Costa Rica
785,43,106,13233.0,0.4589257503949447,3.9919162769717236,14.517418574775183,19.39739320843374,20.98136377956829,6.592735627938769,23.927392635380784,0.7998186352301065,11775.0,533.2365177152578,23.686837955540295,20.53389351367322,7.240163515585079,14.55099787685775,6.386788143408992,37.23720269626489,Croatia
776,43,106,5517.0,0.434021263289556,4.257871367386879,14.052021025919885,20.301727315604435,21.064914963613127,7.256264398821555,23.9546817406998,0.6528910639840493,4005.0,516.4292246187282,22.81620319292946,20.360588733272976,7.158066132264529,14.291885143570537,6.221162930453367,37.214743396447425,Denmark
3565,43,106,4442.0,0.48580697485806973,4.271017062048048,13.412877082395317,20.809790463434243,20.113635295960382,6.57578754779556,23.38784868431951,0.7816298964430437,4104.0,479.92853929412104,22.104232120797903,19.69488738957409,6.501463414634146,13.308479532163743,6.222414455444289,36.33434662649908,Ecuador
768,43,106,9319.0,0.3956706884315117,4.126632499131524,14.155488786350467,20.224813199581956,20.90014746177552,6.947479400536918,24.356729372916664,0.6398755231247988,5920.0,550.6015810602813,23.491082890461726,20.51964409009894,7.108300797827194,14.403716216216216,6.010781520847931,37.822406375176946,England
771,43,106,11470.0,0.38257339163023113,4.260729812646349,15.412990409764603,19.867710520090135,21.77067826401924,6.88738629133822,24.577427794805534,0.7327811682650393,10896.0,580.0302088666508,24.631011680144162,21.56775640386557,7.491862068965517,14.972375183553599,6.910217103785075,38.52351851748245,France
